,Equal_Weighted,Historical_RP,Method_A_ARMA,Method_A_XGBoost,Method_B_XGBoost,Method_C_XGBoost
2024-09-05,1.3423610535721389,1.4991001499585752,1.0,1.305007012558791,1.3061015970973193,1.0470025095673177
2024-09-06,1.3279935657408903,1.482600097895913,1.0,1.2921696134778808,1.292505193690327,1.0397164591041497
2024-09-09,1.3393999023755496,1.4886904659445597,1.0,1.3046435508433625,1.304181243884243,1.0464734775964408
2024-09-10,1.3398781242763027,1.4885116785663979,1.0,1.30759260705195,1.3054875915195792,1.0536856651122122
2024-09-11,1.3456667186148399,1.4977293075176643,1.0,1.3117037375110074,1.3072417884002228,1.0534005448749615
2024-09-12,1.3501929249492937,1.500415024085994,1.0,1.31544167540588,1.313243434645822,1.056876793831208
2024-09-13,1.356594831281505,1.5113739194540428,1.0,1.323098829896657,1.3210150158805047,1.0653671855825784
2024-09-16,1.3733465327891352,1.5390377119898657,1.0,1.3401586598479025,1.3339889318052984,1.073937659477319
2024-09-17,1.3700228017584628,1.5373546449388922,1.0,1.3334136873583444,1.326734207943295,1.061529288113823
2024-09-18,1.3652609819178518,1.5311043466943983,1.0,1.3290438168135066,1.3249392939823348,1.0602192070542813
2024-09-19,1.372690951705247,1.5345190896672798,1.0,1.3332339414880598,1.3270767974078683,1.0608502666651534
2024-09-20,1.3891710593523485,1.5507519247743675,1.0,1.3449344540250412,1.3382545353569637,1.0705817883933806
2024-09-23,1.3953116927504452,1.5612228388810285,1.0,1.3527565217157584,1.3438830264223376,1.0745257653058968
2024-09-24,1.4011055356624036,1.5655867697802093,1.0,1.3559284334730137,1.3475940498429588,1.0793211277798396
2024-09-25,1.3946931190178602,1.5573239252955657,1.0,1.345663854315029,1.3382887209067664,1.0785562404690037
2024-09-26,1.398216456027632,1.5552124560422913,1.0,1.3445243256001018,1.335469150902315,1.0764753801089328
2024-09-27,1.408247439087102,1.5675899904469104,1.0,1.3540556364028986,1.3460930026036264,1.0829448606947498
2024-09-30,1.4023140231653017,1.5654408390388481,1.0,1.3493286055143772,1.3459097398616595,1.08270818357197
2024-10-01,1.403743180354566,1.5705651473725561,1.0,1.3513434705018688,1.3520941214667082,1.0858392359544573
2024-10-02,1.3930296537027527,1.5606659783137384,1.0,1.341403718001659,1.3418660257998107,1.0758568228948846
2024-10-03,1.384432571742393,1.5510519932209816,1.0,1.332274273625025,1.333953542621932,1.0701281714749724
2024-10-04,1.3935285823716714,1.5579994387520422,1.0,1.3368235052270447,1.340085030649154,1.0728099381683516
2024-10-07,1.3808516759631635,1.5447946211943446,1.0,1.3248060200970924,1.3279321216749096,1.0594270448925476
2024-10-08,1.387619752318778,1.54900472888855,1.0,1.326825821665068,1.3293205624759095,1.0636432269593874
2024-10-09,1.3936383260351735,1.555564613971297,1.0,1.3313717018262285,1.33354262638739,1.0680076521529425
2024-10-10,1.3878853553560278,1.5479388867980348,1.0,1.325354084708996,1.3274704472275005,1.0643701848706344
2024-10-11,1.3984827632532881,1.5598123361474496,1.0,1.3348008258906383,1.3370068549893948,1.0690929442489425
2024-10-14,1.3979840207413188,1.5598111387764302,1.0,1.3345382737958313,1.3366069234126963,1.0700896181599702
2024-10-15,1.3867097490722633,1.551769842809524,1.0,1.3296623449555676,1.333580587675345,1.0642018577496255
2024-10-16,1.392666788908904,1.5567282006524654,1.0,1.3334136016755886,1.3377780539257451,1.0693326924660167
2024-10-17,1.392323299461414,1.5575982254651142,1.0,1.3332092359245467,1.338252805125621,1.0679538549518663
2024-10-18,1.394578710376348,1.5591794396355247,1.0,1.3340698522118508,1.3389689365528543,1.0691610783280643
2024-10-21,1.3896281775802926,1.553129684868005,1.0,1.3297916715764058,1.3352771163662775,1.0648740981739873
2024-10-22,1.3816541459082532,1.5427402831574268,1.0,1.3250338970321869,1.3309967008535795,1.057295947731908
2024-10-23,1.3748140133516344,1.5428709144968125,1.0,1.3230726541973914,1.3298411330425346,1.056955253959595
2024-10-24,1.369893293532967,1.534464902692836,1.0,1.318098732135932,1.3254667931652457,1.052091118991115
2024-10-25,1.3700826436068163,1.5313850887310336,1.0,1.318441369113946,1.3243902760481623,1.0504344329302855
2024-10-28,1.3708298272824728,1.5316548059456245,1.0,1.3188027885595026,1.3233874541194817,1.0531716326551217
2024-10-29,1.3677743879329254,1.5244065862518834,1.0,1.3124402815085703,1.3176739852418324,1.050557576492848
2024-10-30,1.361046188558781,1.5200204038545897,1.0,1.3093413560778169,1.3142510486773673,1.0446033880466656
2024-10-31,1.3540755786636003,1.5187358891272569,1.0,1.308745663434653,1.3124113215660538,1.0417502461008865
2024-11-01,1.3735920813432034,1.5343752209853911,1.0,1.3185296026756321,1.3253287378349572,1.04849039590572
2024-11-04,1.366755071687936,1.5285530529919464,1.0,1.3131918412829684,1.321916203395913,1.0467390969279273
2024-11-05,1.3742114595853476,1.536194474419171,1.0,1.3195409677931673,1.3267754503018194,1.05136257907172
2024-11-06,1.3899241461472325,1.552573166369226,1.0,1.3315098761793525,1.3366478577751042,1.0614121554908473
2024-11-07,1.4032510191028238,1.5614650690450678,1.0,1.335915399885317,1.3415028820528383,1.0676422456641088
2024-11-08,1.4163314116703165,1.5749770392869045,1.0,1.3436698231181399,1.3491563518020666,1.0754740066058175
2024-11-11,1.4132154104282764,1.57045884545966,1.0,1.3404438879306904,1.3451165311652753,1.0739210642574948
2024-11-12,1.3884715492717252,1.5445145776380735,1.0,1.3183108491255877,1.32147586482325,1.0613131891943994
2024-11-13,1.3931574015697323,1.5504997433706582,1.0,1.324202685495224,1.326492647206255,1.0665495432731376
2024-11-14,1.3805800540219866,1.5378265374430158,1.0,1.3164273710642393,1.3197783367681348,1.05959638842994
2024-11-15,1.3708341662783792,1.5297284568829783,1.0,1.313413244730959,1.3184393309205131,1.0533353395352716
2024-11-18,1.3736383082188213,1.5331858856818246,1.0,1.316216053867985,1.3222583146612217,1.0546375976239433
2024-11-19,1.369982441210004,1.5291931957631,1.0,1.3130603337534965,1.3202523179983676,1.0548702915009445
2024-11-20,1.3831864147573487,1.5508756036932274,1.0,1.3316284214542207,1.3360458096654262,1.0634597128911578
2024-11-21,1.3972964446982774,1.5621993446023108,1.0,1.3417573168873043,1.3456192889993208,1.0761414402978893
2024-11-22,1.415698487980033,1.5784517349861638,1.0,1.3579711049725567,1.361515994022165,1.0910946576739224
2024-11-25,1.4290868630836702,1.5926775692655748,1.0,1.36755096577221,1.3720679634039548,1.093142094737454
2024-11-26,1.4207439750287305,1.588580216926283,1.0,1.3541620367005567,1.3687833176046638,1.0947371385758173
2024-11-27,1.4187013642286759,1.589669458795255,1.0,1.3545921150021039,1.370391821903521,1.0885945534055639
2024-11-29,1.4251036179920806,1.5951181728281398,1.0,1.3593984858148116,1.374843214928229,1.0924226146999065
2024-12-02,1.421748850895121,1.5886985462356267,1.0,1.3530105432830244,1.370901397863662,1.0911459081909867
2024-12-03,1.4132522598831467,1.5845711411451222,1.0,1.3493009884683822,1.368059890367257,1.0877997469199145
2024-12-04,1.4213701770161926,1.5844897983678892,1.0,1.357263491618866,1.375850985328475,1.108429002446963
2024-12-05,1.4057290149493378,1.5691877895815995,1.0,1.3376289706852087,1.363598161741452,1.1000328277615146
2024-12-06,1.3923466669716607,1.5496097348364242,1.0,1.3193140773074923,1.3468100398243996,1.0924340250615874
2024-12-09,1.3937575534937507,1.5557536696523646,1.0,1.3241042412726856,1.350827756883818,1.0835268748796374
2024-12-10,1.3899278055059476,1.554509227331456,1.0,1.3218478385349715,1.3496081717910886,1.0818972110156375
2024-12-11,1.3853205763623166,1.5425083376726816,1.0,1.3144357791902068,1.344119678284152,1.0834042626325389
2024-12-12,1.3863303787111012,1.5392023582507963,1.0,1.3153776808217021,1.34416462805564,1.0833249218029655
2024-12-13,1.383188299038666,1.5375723024910533,1.0,1.3127018112543047,1.3433437691662946,1.080070455153734
2024-12-16,1.372858293319437,1.5183063770722784,1.0,1.298134244398939,1.329076741974175,1.0771549711776762
2024-12-17,1.3645386700768822,1.5098208103160005,1.0,1.2880623265196152,1.3228464181277406,1.0706620495642016
2024-12-18,1.3387065894430328,1.4836106965524805,1.0,1.2640489237995511,1.2990618894121337,1.046616199895605
2024-12-19,1.3365028312844713,1.4809032042946781,1.0,1.259928752743264,1.2959044551145225,1.0466297060127825
2024-12-20,1.344426220846442,1.4885643987563482,1.0,1.2678068395502518,1.2997272467704184,1.0517648453306452
2024-12-23,1.3498150674171592,1.4912013831762976,1.0,1.2704136138730093,1.3010389407356713,1.0492864373052304
2024-12-24,1.357122924344839,1.4995283726744966,1.0,1.277565498669224,1.3089422644776387,1.0592766835428773
2024-12-26,1.3594493796980105,1.501246092190112,1.0,1.2793466912327953,1.3106954164350104,1.0596335208657817
2024-12-27,1.3539444826097404,1.4952203611572679,1.0,1.2742134595629697,1.3057805263542905,1.0534048980608492
2024-12-30,1.3355568333838632,1.4774457681986792,1.0,1.2595674323269708,1.2903046417235409,1.0391227282546978
2024-12-31,1.3429902357391867,1.4839707801939532,1.0,1.2643370817566335,1.2977914099515873,1.0410667584719868
2025-01-02,1.3355522173765624,1.4776230730864413,1.0,1.2599047406624297,1.2930318033766683,1.032013148180304
2025-01-03,1.3420232422284024,1.4862173403172656,1.0,1.2693581483307848,1.3001677975777357,1.0367644928722348
2025-01-06,1.3325932090550063,1.4778524108842546,1.0,1.2643699828431254,1.2947755489162336,1.0333200656605617
2025-01-07,1.3352574419185226,1.4787107005259057,1.0,1.2652800866727814,1.297709116546346,1.0303278136862648
2025-01-08,1.3374469146309946,1.4848932614607437,1.0,1.2727731766357615,1.301746156000251,1.0342533891892758
2025-01-10,1.3285651774247715,1.474891040625515,1.0,1.2677613500627773,1.2990914155801592,1.0278195353494317
2025-01-13,1.3422017834870958,1.4916219275785259,1.0,1.2827505493322549,1.3119444715793807,1.03000611511177
2025-01-14,1.3376659405556857,1.490929912252903,1.0,1.2793642629311461,1.3073518501296297,1.025485534193463
2025-01-15,1.3425070569672612,1.4942077970804402,1.0,1.28331630807681,1.3122030245600147,1.0272601103777441
2025-01-16,1.3380274924169022,1.4846991973900374,1.0,1.2780658804918483,1.3068375393346867,1.027313336109451
2025-01-17,1.354517849417243,1.4985981086639368,1.0,1.2893029424702052,1.3181181397725752,1.039387964698813
2025-01-21,1.367845180017594,1.510827039250906,1.0,1.2978597952613973,1.328056867465112,1.0452177183393743
2025-01-22,1.3673524146428075,1.5097955936014256,1.0,1.2964944769537967,1.326975642783127,1.0464599768092062
2025-01-23,1.3771624480372568,1.5215881176972161,1.0,1.3059166000161975,1.3358819783980045,1.0541072466454071
2025-01-24,1.3690638861737696,1.517258978461233,1.0,1.3027170680461055,1.3318548811601991,1.0514919964865819
2025-01-27,1.3925510776310293,1.5488088126272133,1.0,1.3296930482763227,1.3585998511257975,1.0742682366714464
2025-01-28,1.3899024840504783,1.5489449572844274,1.0,1.3276617450132664,1.354909079215152,1.0812522826738655
2025-01-29,1.3881655091085332,1.5459412207266345,1.0,1.3263368565536355,1.3547087118120928,1.0752814995412485
2025-01-30,1.3969545648743094,1.5523328427050982,1.0,1.3338827857381208,1.3612830727536858,1.0779742403776897
2025-01-31,1.3793590582813735,1.5334015524741171,1.0,1.3175956728758433,1.3448501794354486,1.0645165232322396
2025-02-03,1.3854998200648219,1.5421956708093332,1.0,1.3255650699991743,1.3528569047177412,1.06793663560038
2025-02-04,1.3782333055018356,1.536752129067162,1.0,1.3106602997850043,1.3344737184835198,1.0703899311271228
2025-02-05,1.3914950281961003,1.5498749820074558,1.0,1.3185839535872905,1.3450220079263124,1.0848102133583213
2025-02-06,1.3685970770272933,1.5254505215560494,1.0,1.2964196099868346,1.3230519313810503,1.0679198788972448
2025-02-07,1.3503062317054784,1.507333174807816,1.0,1.2805834265135019,1.3053321324214093,1.0517867119451754
2025-02-10,1.3653569128701883,1.5237463145121766,1.0,1.2948852060411593,1.3210454389471682,1.0606052657055502
2025-02-11,1.376829626646877,1.5324756874937056,1.0,1.3032079897070747,1.3291652174317239,1.0638866745572106
2025-02-12,1.388851261193123,1.5377973793354767,1.0,1.3054304099970895,1.3362852482618532,1.078136440419482
2025-02-13,1.4058529012485645,1.5523480503577847,1.0,1.3151871540865712,1.349907054313854,1.0882315721648839
2025-02-14,1.39368468270934,1.540209123943783,1.0,1.302065123660137,1.3401367735453293,1.0794804554433548
2025-02-18,1.4204561627580958,1.5548447658624989,1.0,1.3235406625893247,1.3569094538368833,1.0914409878291356
2025-02-19,1.4205355329411748,1.5626263049899634,1.0,1.3295892366173512,1.3610989132382991,1.0907966624480976
2025-02-20,1.412794735362829,1.5522715071062942,1.0,1.3287882437720602,1.347501613851245,1.0673857527997141
2025-02-21,1.3882933228405556,1.528577714219678,1.0,1.3170787907853536,1.3279867058141617,1.0505156111204847
2025-02-24,1.3983998588007183,1.5402060769365962,1.0,1.3296950397320777,1.3405363177281713,1.0586602331750172
2025-02-25,1.4022864240312114,1.5500965685833747,1.0,1.3366603836174655,1.3458686802404412,1.06748711196637
2025-02-26,1.3866149412239719,1.5296706334788124,1.0,1.3178271121356595,1.3282646568662162,1.0502907253700526
2025-02-27,1.3825562679366192,1.5302596196623257,1.0,1.3179299566781406,1.3265639142680985,1.0477034930000924
2025-02-28,1.3964759226462624,1.5464603624384163,1.0,1.3326818969381262,1.3389396367126896,1.05684139237193
2025-03-03,1.379761300356093,1.5331990905384671,1.0,1.3185936692502203,1.3234841316506591,1.0430333869108528
2025-03-04,1.35095391038795,1.5089258529492149,1.0,1.2934704348186798,1.3008357414025935,1.018029910729069
2025-03-05,1.3576674497656145,1.5165386230172944,1.0,1.3006269845137532,1.308053826751527,1.0272827877587192
2025-03-06,1.3596830742543586,1.5226796898748565,1.0,1.3001151453661934,1.3132170143433899,1.0247209977512806
2025-03-07,1.3650279279508182,1.5317528758016388,1.0,1.3020955477171337,1.3227003678817457,1.0257201920375365
2025-03-10,1.341189785663622,1.5141882768813313,1.0,1.2775996583060352,1.3024116490605555,1.015647061659661
2025-03-11,1.3281505176873918,1.495873975582571,1.0,1.2650113567088033,1.2885291966400607,0.9914201509975681
2025-03-12,1.3273325630540598,1.4854270233478855,1.0,1.2619704591876997,1.2818515894623004,0.9845400182182849
2025-03-13,1.3432818747008557,1.4990388634163831,1.0,1.300456519315838,1.2877137868603417,0.9936301617881745
2025-03-14,1.3553414281374183,1.5086130776478506,1.0,1.3113239030556076,1.2980792273806634,1.0015951813778898
2025-03-17,1.3796051109081346,1.5334430049595211,1.0,1.3349199848703852,1.319823952622889,1.0249552700421267
2025-03-18,1.3813673010273984,1.5330211988278797,1.0,1.3328776208249573,1.3215279944928187,1.029832947943798
2025-03-19,1.3808697165224817,1.5325171423865347,1.0,1.3375780288442187,1.3245976588646016,1.016214619114369
2025-03-20,1.3798910792096841,1.531932096009224,1.0,1.335553540825593,1.3238157804252377,1.014044408743377
2025-03-21,1.3797407541973332,1.524685676858289,1.0,1.3372206906004402,1.3192323446554044,1.0155744538486762
2025-03-24,1.3823989901781855,1.5259820810688203,1.0,1.3393445826077948,1.3217736984080284,1.0142533350710632
2025-03-25,1.3682691951756958,1.5002855812030098,1.0,1.3254543678051505,1.307192544619919,1.0069890787096438
2025-03-26,1.361075719050343,1.4968383510680783,1.0,1.325980120046897,1.3029225092428343,1.0051914390946979
2025-03-27,1.3617953540682677,1.4978395563553653,1.0,1.3305457298210888,1.303107494464969,1.0078680060936493
2025-03-28,1.3445724542742357,1.4838520559426827,1.0,1.3170565443126885,1.2893404754115947,0.998023527697387
2025-03-31,1.3531571623460796,1.4979444769065435,1.0,1.3267133904068398,1.2986098284246543,1.0052596269372196
2025-04-01,1.3472987232533367,1.4934111403254327,1.0,1.3233012803407411,1.2955938760701955,1.0015510072697864
2025-04-02,1.3447902945865218,1.4910405936362685,1.0,1.317988732468437,1.29217966762894,0.9949339382413362
2025-04-03,1.2993744008543513,1.4432335609816869,1.0,1.2811165269457032,1.246482508204503,0.9742160343145885
2025-04-04,1.223828316858544,1.3590275899644644,1.0,1.2044274562878527,1.1772353048289528,0.9114059039726983
2025-04-07,1.2167516617431635,1.3512274229014893,1.0,1.1976086016680063,1.1710227651245129,0.9036363237042295
2025-04-08,1.1945656169457308,1.3244579430859127,1.0,1.1746221358917035,1.1502477455776914,0.8876815874233114
2025-04-09,1.2898723691315845,1.4236631276117644,1.0,1.234132584160181,1.2063247432399349,0.9226234431178649
2025-04-10,1.2448376421286524,1.38239022515849,1.0,1.207749979029394,1.1831762606734055,0.9090052022393503
2025-04-11,1.2564788825397972,1.3987101441145045,1.0,1.2170681624976067,1.192871781656476,0.9164841906120277
2025-04-14,1.2688306144746637,1.4134181160009303,1.0,1.2259055454373093,1.2006317839055578,0.9215516365231522
2025-04-15,1.259091567615029,1.404754034163282,1.0,1.2183902958990869,1.194780677790608,0.9179512052349519
2025-04-16,1.236502902375277,1.379347678342585,1.0,1.1961657508925554,1.1724191860873707,0.8989737101172184
2025-04-17,1.2174786033981497,1.3736843489758839,1.0,1.1874477630242801,1.1325097768941217,0.8709129518784515
2025-04-21,1.1925174956064994,1.3463248306366904,1.0,1.1659059894021668,1.103347165189145,0.8542080974805591
2025-04-22,1.215797591758373,1.3712860632022377,1.0,1.1884458743117483,1.1233726092435619,0.8688169088705564
2025-04-23,1.2315463132261424,1.383891955773996,1.0,1.2124644592704825,1.1315695097306349,0.874111228765208
2025-04-24,1.2537618299142617,1.406125298985438,1.0,1.2354847743767392,1.1494585422968917,0.8852927918089888
2025-04-25,1.2451837479396086,1.3975203154060316,1.0,1.2289617454545863,1.1459704076410129,0.8764732072277162
2025-04-28,1.2541967961172524,1.4083102421830054,1.0,1.2386785625855152,1.1535708109030371,0.8862360179069622
2025-04-29,1.2578620231821545,1.4146937732460847,1.0,1.2393206590373043,1.1614552696738276,0.8887319448689837
2025-04-30,1.2594031443352016,1.417402067166056,1.0,1.2327571125460008,1.1673391146478966,0.8949604765927872
2025-05-01,1.2483327434317715,1.40717378701354,1.0,1.2280720063674946,1.1544619376411682,0.88713343536535
2025-05-02,1.2641238192778246,1.4258656618147758,1.0,1.2480943233314825,1.1670199850356886,0.8980749323817326
2025-05-05,1.2566931784156234,1.4167210896425317,1.0,1.2367752730175103,1.1603748996501368,0.8947657197717499
2025-05-06,1.2412657439913928,1.4039986120614656,1.0,1.226876006089675,1.1448231128407163,0.888018471806358
2025-05-07,1.25014620533293,1.4131667318536194,1.0,1.230409019631445,1.1526711164326757,0.8908642104951809
2025-05-08,1.2523997641196627,1.4189824085096638,1.0,1.2366170668131198,1.1491603848970193,0.8970203360014588
2025-05-09,1.247145936170035,1.4170663085566533,1.0,1.2357544145408128,1.1405081558820236,0.8989342524606632
2025-05-12,1.2802574460334246,1.4598427792835693,1.0,1.2608582765829672,1.1688398691762574,0.9154726411814694
2025-05-13,1.2504727560416278,1.4442666381285303,1.0,1.1953325325346311,1.139741128995995,0.9096693669104733
2025-05-14,1.234003878628674,1.4339410904915422,1.0,1.1798417244594945,1.1256745698867998,0.8983998680066907
2025-05-15,1.2318611575576286,1.4353486252443568,1.0,1.1805477851432271,1.1332791180311137,0.903106748561602
2025-05-16,1.2485972042801061,1.4480861976465018,1.0,1.1956411578510147,1.146539865763097,0.9124046686052103
2025-05-19,1.2554344586666084,1.4476719312356323,1.0,1.201106456962541,1.148572496062332,0.916019153136973
2025-05-20,1.2586922518216899,1.4512562300293659,1.0,1.2020819629361355,1.1490442735391615,0.9179490961283515
2025-05-21,1.2291302399673891,1.4166811171273759,1.0,1.1759109397046605,1.1265435028452804,0.8988987739815278
2025-05-22,1.2280214806020928,1.4155924874015904,1.0,1.176130786858367,1.125636139997328,0.8960675009933952
2025-05-23,1.2184056236549536,1.4086365572592732,1.0,1.1688045878698552,1.1196277851712662,0.8914189747461269
2025-05-27,1.2344103202430416,1.4239674735446217,1.0,1.1815640657160518,1.1353695845910161,0.8985404675134646
2025-05-28,1.226447251503144,1.4163282253425908,1.0,1.1733947104146558,1.1265896344600939,0.8938163094880264
2025-05-29,1.22965096367022,1.4227244431218011,1.0,1.175989077297984,1.1298857648104121,0.900990645833048
2025-05-30,1.2293477027801356,1.4253805963131474,1.0,1.1782535979221345,1.1336120421099731,0.9015404848568045
2025-06-02,1.237037873753018,1.4349073188411177,1.0,1.1861650659666092,1.1387807430692656,0.9087932971532604
2025-06-03,1.2460188156628356,1.4416564992432572,1.0,1.1910628409737753,1.1450387344647492,0.9140543119596716
2025-06-04,1.2410255259276384,1.434990078434775,1.0,1.1865161432271631,1.1406198486419155,0.9086122121096094
2025-06-05,1.234449055357821,1.4263336173483139,1.0,1.1782941243717948,1.1355717161048717,0.9017705886412015
2025-06-06,1.2498413838530196,1.4467539381142036,1.0,1.1952075101732231,1.1506596319443543,0.9098783583650226
2025-06-09,1.2539706333391916,1.4495977005892133,1.0,1.1981088612336952,1.1517016763011518,0.9170679868667679
2025-06-10,1.2727857225173111,1.4675101612348183,1.0,1.2134062823635512,1.165906301369901,0.9238800276369343
2025-06-11,1.2594078502184118,1.4603534040314063,1.0,1.2078133019277613,1.1559799122437082,0.9098210650089568
2025-06-12,1.2586810423236603,1.4658447513773443,1.0,1.2126716173615613,1.1568507105675656,0.9012049530990022
2025-06-13,1.2407829051692016,1.4483315840190178,1.0,1.2015134971343189,1.1474597117280991,0.8931028115252079
2025-06-16,1.2478502713395927,1.45042420980786,1.0,1.2026276226100543,1.1500484968745215,0.8959467951582625
2025-06-17,1.2372471470477318,1.438166791424006,1.0,1.1954933117976012,1.1420290674736682,0.8917236931689069
2025-06-18,1.2380680973822495,1.4375629693864442,1.0,1.1950155309825834,1.1414138677047194,0.8915033910609379
2025-06-20,1.237427164597599,1.433005691158589,1.0,1.1949115836342772,1.1418010920372408,0.8931937535235338
2025-06-23,1.2386503336285823,1.4287734758932618,1.0,1.19509543330517,1.1418115012398637,0.897195573938962
2025-06-24,1.2536895772914616,1.4449271176710605,1.0,1.2032242201547776,1.1501015276029343,0.9019011196577223
2025-06-25,1.2436948872678955,1.433979942253514,1.0,1.1968015924161246,1.144116389188686,0.8966502577199739
2025-06-26,1.2502373979432624,1.437742553273035,1.0,1.1998582662832518,1.1473396517989278,0.8993613170944644
2025-06-27,1.2812434128931893,1.4658976572011115,1.0,1.2174761836982662,1.1644437141385793,0.9172420515301922
2025-06-30,1.2796724254987986,1.468983887334253,1.0,1.2184066444326913,1.1648722060518897,0.9133989149896757
2025-07-01,1.3051056574639335,1.50236050162255,1.0,1.2347879807067055,1.1803969467566702,0.9234695246037495
2025-07-02,1.301835205692989,1.4976244705860413,1.0,1.2362430050898854,1.1820276798059919,0.9273978868593028
2025-07-03,1.30911424017857,1.5025130823489754,1.0,1.2394764164928758,1.184737174494492,0.9320003787166131
2025-07-07,1.300684792238877,1.4913833734618358,1.0,1.232722260433492,1.177909872169904,0.9324478558292887
2025-07-08,1.3141108516032447,1.5046436141095507,1.0,1.2385578859808584,1.1850006502567825,0.929998577131409
2025-07-09,1.3155873440498036,1.5055127483711654,1.0,1.23892935611771,1.1861028495326533,0.933633607065253
2025-07-10,1.3151834753226423,1.504376555478974,1.0,1.2395064955371051,1.1867081195936293,0.9340894878384992
2025-07-11,1.3046711443549717,1.4918870792862489,1.0,1.230518796410048,1.1788170050843494,0.9276361492948053
2025-07-14,1.304563373916438,1.492270425604438,1.0,1.2308460162575154,1.1797196222118769,0.9285433704051649
2025-07-15,1.2889269377827026,1.4744145449510067,1.0,1.2208578597193946,1.1698234341875644,0.9228128952223645
2025-07-16,1.291548626089516,1.479664119222205,1.0,1.2242836059903446,1.1738443914385113,0.9233301992924688
2025-07-17,1.2918134014396072,1.4790308023409398,1.0,1.2246650470056388,1.1737348486748662,0.9259824730586323
2025-07-18,1.2848806248597593,1.4700066732412713,1.0,1.2193270700469065,1.1682219827027693,0.9220967520198697
2025-07-21,1.293244314153541,1.4814998021053272,1.0,1.2267246725853962,1.1746758470511254,0.9269884233669416
2025-07-22,1.3069339439438619,1.500213517949675,1.0,1.237514987248705,1.1853377428217098,0.9330310376653151
2025-07-23,1.3261491847518256,1.52066141149138,1.0,1.2495497369003472,1.1967635617535461,0.9436954479190203
2025-07-24,1.3154175271705928,1.5146672294308967,1.0,1.2458386994565476,1.1939299534106689,0.9375563795457686
2025-07-25,1.3084703130448228,1.5119802696522222,1.0,1.244177695636103,1.191861254492566,0.9372924492002025
2025-07-28,1.312163856235422,1.5134154373642439,1.0,1.2459328352513697,1.1925086591944802,0.9435749941074293
2025-07-29,1.292895967954351,1.4993900444847044,1.0,1.237803608367632,1.1856531086646036,0.9329588604795279
2025-07-30,1.2842269375714528,1.4871403179135476,1.0,1.2307914015730586,1.1791239695027917,0.9260441937786007
2025-07-31,1.2545505278105333,1.457262714446218,1.0,1.213832130301513,1.1633525875260253,0.9120628697994186
2025-08-01,1.2449340201963084,1.4515790369877521,1.0,1.2106708262481736,1.161196034499989,0.9093413315809938
2025-08-04,1.2534694293785482,1.4613957065042396,1.0,1.216475952728469,1.1665752157033566,0.9123987673171776
2025-08-05,1.2623381586353335,1.4653205357113954,1.0,1.2196337755345492,1.1693742342534785,0.9154292682227213
2025-08-06,1.2589603757203445,1.4581291250490795,1.0,1.2152136098535378,1.1635501977704692,0.9130802547242992
2025-08-07,1.252765069600253,1.4539820678069388,1.0,1.2134734868644197,1.1621797884799168,0.9108534158413306
2025-08-08,1.2624321751560208,1.463963363106247,1.0,1.2197243507312463,1.1679996766426919,0.9151252083250035
2025-08-11,1.2579413972559612,1.4555507855550798,1.0,1.2153045841824803,1.1637678510326315,0.9113925377285328
2025-08-12,1.274915463375215,1.4681710718766015,1.0,1.2233886704760197,1.171330536174727,0.9189985134993155
2025-08-13,1.2943267790368853,1.4883561075320761,1.0,1.2361104510567404,1.1842587619588778,0.9272654942527654
2025-08-14,1.2990252476698885,1.4886625460100578,1.0,1.2363592879744127,1.1847097676850802,0.9270746057300393
2025-08-15,1.3321077632735783,1.5191122203868002,1.0,1.255675137565026,1.2036104049483713,0.9400344520463947
2025-08-18,1.327695420676824,1.5153541653389897,1.0,1.253424830364836,1.2013658091467432,0.937318578542495
2025-08-19,1.3341047153257946,1.5218361450944085,1.0,1.257922996396233,1.206373113489799,0.9384023768797227
2025-08-20,1.3250983476673373,1.518523683571746,1.0,1.2562623073948533,1.2044873493796477,0.9332101620508209
2025-08-21,1.3229726245978748,1.5157903520465248,1.0,1.2550589984959832,1.203588616949638,0.9342052088154182
2025-08-22,1.3412970030473772,1.529821023359105,1.0,1.2633176542775615,1.211510904988929,0.9445996322203574
2025-08-25,1.3307318736115348,1.5168142103395628,1.0,1.255509676994754,1.2038068290366941,0.9398928260186108
2025-08-26,1.3276315118397999,1.513101056611658,1.0,1.252526473286014,1.2006682248280334,0.9381470195634947
2025-08-27,1.3351097863083317,1.5193944267415902,1.0,1.2569645689058324,1.2045489939609504,0.9401621500423184
2025-08-28,1.3338245254447998,1.5163516237770205,1.0,1.2554627423017837,1.203303868851025,0.9393429370407951
2025-08-29,1.338707996398207,1.524245451129695,1.0,1.2601352236956456,1.2073722017938346,0.9386844027491208
2025-09-02,1.3351653706440403,1.5215605660214215,1.0,1.259303003863371,1.206704398394446,0.9360745594013584
2025-09-03,1.3287894688960145,1.5141524516559295,1.0,1.2565895606481847,1.2045058453428763,0.9304810961844444
2025-09-04,1.32775898800181,1.510510884824844,1.0,1.2561821024077982,1.2033894000431908,0.932722079542838
2025-09-05,1.328954286793626,1.51358557799405,1.0,1.2580344647772836,1.205707722728978,0.9291780118849646
2025-09-08,1.3297326070013986,1.5108723373563866,1.0,1.2579815714349158,1.205981496050626,0.9293000235650439
2025-09-09,1.3408335591203688,1.5202040172434188,1.0,1.2635394815213519,1.210905491050477,0.9318206749959487
